1	2
2	7
4	79
	20
5	10
7	5
8	22
	117
10	16
13	8
	90
14	15
15	58
	45
16	4
19	33
20	21
21	14
22	23
23	19
	36
24	25
	112
25	28
	119
26	104
	108
28	29
29	102
	123
30	34
31	62
33	24
	48
34	78
	11
36	37
37	51
	53
39	46
	52
40	44
41	70
42	77
	47
44	112
	55
45	13
46	82
48	39
	118
53	40
55	42
57	60
58	59
59	73
60	80
	68
64	67
67	56
	101
68	69
69	50
70	72
72	31
	64
73	41
	57
75	85
79	86
80	81
81	61
	43
85	120
	116
86	96
	109
94	95
95	115
	65
96	107
98	99
99	87
	26
100	105
101	75
102	103
103	30
104	110
105	93
	94
107	98
	74
108	88
	124
109	100
110	111
115	97
118	91

