1	2
2	153
3	6
4	5
5	160
6	12
8	23
9	30
12	7
	9
	14
13	18
	20
	31
14	144
15	13
18	19
19	32
20	21
21	16
	29
23	27
24	11
25	33
	76
26	67
	128
27	34
29	56
32	36
33	49
	148
34	38
36	158
38	46
39	51
42	48
43	23
44	45
45	140
46	61
	102
	75
	102
48	59
49	73
50	55
51	42
54	74
	95
55	141
56	57
57	60
59	78
60	89
61	68
62	63
63	66
66	117
67	70
68	69
69	80
	84
	72
70	91
	109
72	77
73	79
74	13
75	64
	130
76	37
	73
79	88
	98
80	82
81	23
82	83
84	13
85	67
89	52
	96
90	146
	100
93	135
96	97
97	50
	103
98	107
100	147
	104
102	14
103	120
104	105
105	116
107	90
	124
108	81
109	126
111	94
	108
112	150
113	43
	86
114	122
116	118
117	123
118	119
119	93
	125
120	110
122	111
123	162
125	129
126	112
128	134
129	137
130	131
131	143
132	133
133	152
134	139
137	138
138	113
139	99
	85
140	39
	132
141	157
144	145
145	25
	44
150	151
151	114
	62
152	54
153	155
155	156
156	4
158	26
	41
160	161
161	3
	15
	8
	24
