1	2
2	3
3	4
4	96
5	44
6	68
7	69
8	25
	14
9	83
10	36
12	22
13	67
15	131
16	119
18	107
19	113
20	12
21	114
22	55
	86
23	112
24	91
25	103
	26
26	4
27	78
28	133
30	8
31	128
	58
32	27
33	15
34	57
35	101
36	40
	84
37	120
38	50
39	87
	105
40	21
41	110	
	73
42	81
46	71
48	72
49	16
50	70
	9
51	75
	65
52	92	
	102
53	125
54	111
55	17
57	31
58	128
59	24
60	62
61	95
62	89
63	60
67	19
68	7
69	103
	26
70	20
	47
72	28
73	52
74	117
75	85
77	130
78	51
	116
79	30
	11
80	54
81	46
	93
82	104
83	99
84	118
85	48
	72
86	63
	29
87	98
	108
89	42
	59
90	106
91	34
	76
92	61
93	5
	109
	68
94	23
	75
95	115
	53
	74
96	13
	19
97	132
99	70
100	82
101	121
102	43
103	79
104	37
105	123
106	10
107	6
109	18
110	88
111	136
112	33
	49
113	33
	49
114	126
115	45
	122
116	94
117	77
119	97
121	134
122	56
123	135
124	66
126	129
128	90
129	80
130	80	
	64
131	49	
	38
132	32	
	100
133	124
	35
134	39
135	41
136	127

	
