1		S
1	222
	136
	534
2	349
	180
	249
3	375
4	69
	98
5	545
	260
6	178
7	79
8	532
	325
9	275
	166
	200
10	247
	113
11	516
	96
12	159
	664
	748
	708
	639
	720
13	38
	72
14	318
	99
15		E
16	55
	134
	269
17	392
18	515
	480
19	285
	270
20	141
21	296
22	171
23	462
	707
	647
	790
	758
	605
24	103
	283
25	224
26	137
27	8
28	182
29	209
30	539
31	63
32	538
33	154
34	225
35	301
36	513
	338
37	114
	465
38	288
	367
39	8
40	129
41	54
	541
42	542
43	122
	243
44	467
45	90
46	339
	117
	151
47	256
48	22
	171
49	250
	324
50	133
	273
51	96
52	33
53	112
	18
54	460
	514
	81
55	269
56	235
	299
57		E
58	152
	363
59	183
	257
60	479
61	302
	372
	388
62	293
	419
63		E
64	251
65	458
	305
66	276
	160
67	342
	289
68	479
69	98
70	144
	253
	493
71	296
72	87
	239
73	186
	144
74	33
75	102
76		E
77	141
	428
78	153
	24
79	245
	587
	626
	742
	774
	658
80	42
81	256
	47
82	479
83	441
	314
84	305
85	473
86	70
87	488
	341
	359
88	40
	766
	636
	599
	718
	656
89	333
90	110
	739
	657
	699
	588
	627
	313
91	494
	116
	267
	310
92	241
	278
	491
93	272
	236
94	146
	80
95	253
	493
96	124
97	425
	12
98	120
	414
	259
	673
	767
	696
	604
	725
99	384
100	52
	227
	2
101	392
102	37
	465
103	411
104	282
	231
105	448
106	510
	793
	614
	775
	727
	671
107	351
	172
108	473
109	242
110	340
111		E
112	15
	682
	594
	672
	783
	644
113	304
	791
	643
	736
	749
	667
114	369
	470
115	8
116	382
	417
117	380
118	479
119	70
120	476
121	97
	57
	12
122		E
123	286
	635
	607
	782
	697
	669
124	41
	54
125	48
	291
126	358
127	360
	466
	506
128		E
129	206
	493
	253
130		E
131	90
132	20
	160
133	129
134	269
135	397
	502
	519
136	222
	534
	507
137	3
	297
138	234
	162
	650
	786
	687
	706
	730
139	342
	264
140	357
141	17
	266
142		E
143	19
144	295
	536
	335
145	347
	391
146	141
147	247
148	800
	537
	351
149	195
	570
	549
	327
	457
150	13
	308
151		E
152	21
	71
	252
	92
	363
153	103
	283
	78
154	412
	529
155	441
156	168
	16
157	344
158	198
159	316
	425
160	66
	205
	652
	693
	621
	763
	735
161	9
	258
	74
162	4
163	96
	51
164	481
	397
165		E
166	68
	370
167	77
	306
168	16
169	222
	136
	534
170	203
	23
171	225
	745
	584
	695
	660
	590
172		E
173	377
174	564
	435
175	349
	554
	2
176	206
	193
177	214
178	190
	64
179	422
	437
180	249
	227
	349
181	90
182		E
183	424
	323
	257
184	448
185	344
186	119
	86
187	281
	602
	726
	755
	690
	668
188	545
	456
189	430
190	251
191	377
	213
192	79
193	776
	649
	741
	640
	761
	31
194	96
	523
195	12
196	296
	224
197	479
198	138
	162
	687
	706
	730
	786
	650
199	19
200	527
	429
201	35
	423
202	62
203	333
204	103
205	276
206	416
	311
207	321
208	473
209	371
	354
210	107
	798
	628
	683
	717
	582
211	361
	557
212	479
213	510
	614
	671
	727
	775
	793
214		E
215	399
	230
216	242
	57
217	115
	320
218	57
	12
219	342
220	198
221	53
	630
	795
	702
	662
	750
	18
222	123
	136
	534
223	367
	484
224	196
	415
225	34
	425
226	473
227	410
	349
	249
228	551
229	195
230	236
	93
321	282
232	76
	290
	130
	385
233	61
	287
	8
234	4
235	426
236	140
	91
	310
237	1
238		E
239	262
	359
	488
240	135
241	224
242	48
	125
	149
	57
243	747
	722
	679
	593
	642
244	5
	155
245	546
	486
246	90
	322
247	113
248	182
249	175
	227
	410
250	355
	381
251	270
	373
	592
	619
	794
	752
	709
	296
253	206
	493
	193
254	397
255	58
