0	24
	41
1	13
	17
2		E
3	16
	20
4	81
	98
5	63
	60
6	39
	42
	49
	52
7		E
8	37
	6
9	57
	123
10	30
	69
11	177
	105
12	15
	122
	92
13	9
	27
14	26
	19
15	39
	42
	49
	52
16	241
	23
17	31
	45
18	209
	193
19	37
	6
20	60
	97
21	132
	19
	98
22	95
	119
23	32
	25
24	18
	55
25	40
	33
	77
26	8
	130
	117
27	87
	93
28	46
	110
29	165
	176
30	51
	58
31	83
	65
32	82
	104
33	95
	119
34	86
	126
35	198
	112
36	39
	42
	49
	52
38	114
	151
39	42
	49
	52
40	218
	111
	99
41	47
	23
42	213
	64
43	95
	119
44	125
	35
45	71
	76
46	94
	11
47	193
	203
48	141
	157
49	219
	216
	64
50		E
51	131
	172
52	228
	224
	222
	221
	237
53	133
	102
54	83
	160
55	3
	60
56	155
	163
57	50
	36
58	149
	105
59	83
	170
60	90
	80
61	83
	73
62	5
	99
63	60
	97
64	74
	52
65	71
	76
66	156
	112
67	83
	73
68	83
	174
69	89
	109
70		E
71	211
	185
72	148
	243
73	181
	206
74	34
	52
75	70
	111
	99
76	87
	93
77	95
	119
78		E
79	181
	206
80	96
	21
	85
81	3
	60
82	75
	88
	33
83		E
84	97
	121
85	132
	19
	98
86	29
	115
87	100
	79
88	43
	62
	91
89	83
	56
90	70
	111
	80
91	14
	99
92	39
	42
	49
	52
93	100
	79
94	140
	180
95	90
	80
86	90
	80
97	120
	2
98	22
	6
99	95
	119
100	83
	73
101	44
	135
102	183
	112
103	168
	112
104	88
	33
105	61
	79
106	195
	171
107	226
	202
108	147
	112
109	155
	163
110	182
	116
111		E
112	67
	79
113	53
	143
114	142
	66
115	168
	112
116	164
	146
117	8
	139
	130
118		E
119	124
	12
120		E
121		E
122	93
	42
	49
	52
123	87
	93
124	39
	42
	49
	52
12	138
	162
126	136
	152
127	83
	178
128	107
	207
129		E
130	7
	244
131	118
	243
132	37
	6
133	169
	221
134	147
	112
135	59
	144
136	83
	106
137	192
	161
138	153
	36
139	90
	80
140	129
	36
141	150
	134
142	173
	201
143	68
	128
144	186
	204
145		E
146	177
	105
147	67
	79
148		E
149	61
	79
150	167
	189
151	127
	137
152	195
	171
153		E
154	164
	146
155	214
	188
156	67
	79
157	54
	158
158	175
	108
159	*
160	175
	108
161	165
	112
162	198
	112
163	149
	105
164	217
	191
165	145
	243
166		E
167	148
	243
168	67
	79
169	159
	36
170	186
	204
171	168
	112
172	149
	105
173	166
	36
147	107
	207
175	72
	210
176	168
	112
177	61
	79
178	192
	161
179	141
	157
180	177
	105
181	203
	196
182	83
	154
183	67
	79
184	242
	78
185	87
	93
186	223
	199
187	194
	197
	245
188	149
	105
189	147
	112
190	200
	208
191	177
	105
192	229
	205
193	212
	4
	215
194	242
	78
195	220
	103
196	187
	190
197	242
	78
198	67
	79
199	198
	112
200		E
201	156
	112
202	183
	112
203	240
	238
204	198
	112
205	156
	112
206	187	
	190
207	183
	112
208	242
	78
209	70
	111
	193
210	147
	112
211	50
	36
212	209
	193
213	225
	1
214	118
	243
215	81
	98
216	230
	10
217	129
	36
218		E
219	227
	28
220	154
	243
221	183
	112
222	235
	113
223	153
	36
224	232
	34
225	13
	17
226	159
	36
227	46
	110
228	234
	101
229	166
	36
230	30
	69
231	239
	38
232	86
	126
233	240
	238
234	44
	135
235	53
	143
236	242
	78
237	179
	48
238	233
	236
	184
239	114
	151
240	70
	111
	238
241	80
	90
242		E
243		E
244		E
245		E
