1	2
2	3
3	57
	103
5	58
6	62
8	42
	53
9	66
11	20
12	72
13	38
	84
14	79
17	25
19	13
20	117
	75
21	71
22	36
	82
23	28
25	56
26	27
27	81
28	17
29	116
	74
30	5
	59
32	100
	89
33	119
	80
35	95
37	85
39	61
41	33
42	49
43	111
	108
46	47
47	92
	52
49	110
52	68
53	64
54	106
56	94
	35
57	6
58	16
59	4
62	63
63	8
64	54
	12
66	43
68	30
69	50
71	86
	23
72	73
73	14
	91
74	113
76	77
77	44
	101
78	115
	118
79	112
	21
80	37
81	96
84	22
85	76
89	87
87	26
	42
89	104
91	11
92	51
94	32
95	41
96	69
98	39
	105
103	43
104	99
106	107
107	9
	67
108	29
110	46
111	78
112	19
113	90
116	42
119	98

