1	195
	302
2	348
3	350
4	230
5	83
6	209
	156
7	238
8	90
9	81	
	106
	319
	20
10	83
11	309
12	220
13	131
14	5
15	90
16	300
17	81
	106
	319
	20
18	242
19	298
20	224
21	31
22	103
23	115
25	2
	169
26	179
	245
27	249
28	211
	53
29	177
	190
30	128
	262
31	250
32	115
33	336
34	255
35	182
	206
36	152
	270
	232
37	118
	233
	187
	69
38	239
39	21
40	280
	98
41	223
	99
42	243	
	254
43	36
	327
44	5
45	203
46	287
47	152
	270
	232
48	158
	257
49	264
	103
50	104
	216
51	196
	43
	114
52	172
	17
53	131
54	50
55	234
	25
56	29
57	230
58	37
59	174
60	71
61	293
	326
62	138
	26
	121
63	39
	349
64	227
65	316
66	160
67	170
68	196
	43
	114
69	65
	228
70	277
	219
	136
	82
71	312
	6
72	13
73	95
	137
74	296
75	163
	221
76	310
77	215
	297
78	182
	206
79	301
	185
80	200
81	224
82	288
	320
83	155
	102
	248
84	239
85	304
86	90
87	322
	44
	299
88	149
	260
90	246
	77

91	220
92	160
94	11
	266
95	159
	143
96	300
97	70
98	273
	67
99	35
100	341
	153
101	51
	258
102	29
103	332
	279
	57
	4
104	240
105	97
	180
106	207
107	139
	217
108	152
	270
	232
109	181
	265
110	165
	171
111	350
112	183
	34
113	37
114	108
	191
115	101
	47
116	38
	192
117	141
	91
118	316
119	92	
	268
120	222
	321
	205
	59
121	292
	314
122	16
	96
	315
123	350
124	243
	254
125	41
	286
126	50
127	5
128	61
	208
	110
129	115
130	310
131	290
	125
132	201
	162
133	90
134	87
	14
	127
135	178
	311
136	202
137	46
	287
138	204
139	241
	307
140	324
141	328
142	298
143	137
144	332
	57
	279
	4
145	194
	237
146	75
	244
147	111
148	168
	71
149	260
150	122
	45
151	263
	74
152	133
153	58
	113
	176
	212
	259
154	35
155	56
156	93
	63
157	227
159	330
160	182
	206
161	344
162	350
163	239
164	62
165	234
	25
166	37
167	72
	173
168	333
169	348
170	331
171	272
	55
172	81
	106
	319
	20
173	211
	53
174	148
	267
175	234
	25
176	291
	166
177	130
	269
178	103
179	198
	231
180	70
181	338
182	80
183	255
184	313
	236
185	42
186	103
187	316
188	249
189	160
190	335
	278
	218
191	90
192	239
193	325
194	9
195	88
196	90
197	70
198	50
199	261
	210
200	229
	281
201	350
202	115
203	300
204	50
205	174	
206	80
207	308
208	32
209	21
210	10
	134
211	131
212	291
	166
213	129
214	295
	22
215	306
	27
216	240
217	142
	19
218	76
	226
219	18
220	138
	26
	121
223	345
224	308
225	184
	105
226	89
	346
227	150
228	316
229	49
230	334
231	126
	54
232	8
	15
	86
233	316
234	342
235	164
	48
236	70
237	9
238	337
	323
239	251
240	304
	85
241	142
	19
243	73
	347
244	239
245	50
246	339
	285
247	119
	189
248	29
249	120
250	308
251	64	
	283
252	60
	303
253	70
254	33
	336
255	282
	343
256	211
	53
257	138
	26
	121
258	68	
	317
259	37
260	7
261	83
262	94
	225
263	296
264	135
	214
265	338
266	309
267	252
	274
268	160
270	133
271	12
272	94
	225
273	170
274	71
275	66
	247
276	289
277	18
278	310
279	230
280	273
	67
281	49
282	3	
	123
283	157
284	141
	91
285	161
	188
286	154
287	100
288	115
289	124
290	345
291	37
292	204
293	115
294	284	
	117
295	305
296	40
297	161
	27
298	182
	206
299	5
300	30
302	88
304	151
305	103
306	249
307	78
308	276
	79
309	277
	219
	136
	82
310	294
	109
	235
311	144
	186
312	209
	156
313	197
	253
314	193
	24
315	300
316	199
317	152
	270
	232
318	28
	167
319	207
320	23
	213
321	174
322	5
323	275	
	107
324	145
	52
325	50
326	234
	25
327	90
328	271
	12
329	340
	84
330	137
331	112
332	230
333	71
334	329
	146
	116
335	310
336	100
337	256
	318
338	138
	26
	121
339	285
340	163
	221
341	37
342	115
343	132
	147
344	140
345	35
346	310
347	95
	137
348	115
349	21



