1	2
2	3
3	4
4	46	
5	50
	52
	48
7	107
	77
9	68
10	12
12	54
	96
13	41
14	36
16	62
19	8
20	63
21	58
	67
22	23
23	17
24	25
25	64
28	19
29	114
31	5
32	33
33	95
	9
36	37
37	26
	84
40	80
41	34
42	21
45	86
	59
46	47
47	93
48	101
50	60
51	105
52	53
53	16
54	55
55	44
56	57
57	10
59	109
60	104
62	102
63	98
64	65
65	70
68	39
69	82
	14
70	71
71	88
72	73
73	74
74	108
	13
75	29
77	69
79	24
81	32
82	22
83	45
84	85
86	87
87	42
88	110
	51
	81
89	72
90	56
92	75
	97
93	79
95	90
96	112
98	99
99	100
101	28
104	76
105	7
107	31
109	89
110	83
112	113
113	92
114	40
	20

