1	2
2	3
3	52
4	75
	64
7	68
8	9
9	36
10	84
11	102
	16
12	41
13	39
14	34
16	7
17	32
	35
18	72
21	12
22	23
23	24
24	44
25	46
	74
26	5
28	110
29	62
31	108
32	14
33	21
35	60
36	11
38	20
39	22
	31
41	10
42	86
43	26
44	25
45	100
	76
46	73
50	70
51	67
52	8
54	79
55	56
56	57
57	38
58	93
59	81
60	33
62	91
	55
63	92
	104
64	78
65	18
68	69
69	17
70	4
72	45
74	112
75	51
76	54
78	99
79	88
81	63
82	96
83	101
	113
84	85
85	43
	65
88	114
	109
91	59
92	97
93	94
94	95
95	82
96	107
97	58
	42
100	116
101	28
102	13
104	105
105	49
107	83
108	29
109	48
112	50
114	89
