1	2
2	7
	19
	26
5	62
	9
7	29
9	74
10	57
	69
12	107
14	92
19	98
	52
	37
21	114
22	12
	33
25	46
	28
26	71
27	61
28	49
29	34
	47
34	72
	110
37	88
	60
38	16
	89
40	4
	79
41	50
	13
43	106
	56
45	20
	65
46	113
	93
47	5
	40
48	83
49	97
	116
50	22
52	76
	38
53	102
	24
54	45
55	73
56	103
	86
57	48
58	35
	53
60	68
61	109
63	112
65	80
68	21
	27
69	115
	66
71	81
72	41
	101
73	84
	94
74	17
	82
76	95
	55
77	100
79	30
81	77
	99
82	90
	8
83	118
	14
86	117
88	54
93	87
97	75
98	10
99	25
100	108
101	43
102	36
104	99
106	111
108	58
	104
113	63
	67
116	32
118	42
