1	2
2	3
3	108
4	86
5	15
6	19	
	27
7	30
9	130
13	9
14	98
15	43
16	36
17	124
18	101
19	25
20	42
21	59
22	24
24	122
25	39
26	44
27	48
28	34
	46
30	120
31	45
33	4
34	38
35	40
36	49
	115
37	83
40	67
	47
41	79
	53
43	88
	94
44	18
47	95
48	20
	17
49	22
50	77
51	6
52	8
53	62
	76
54	110
	26
55	23
	52
56	60
57	35
58	69
59	50
60	90
61	121
62	118
63	103
64	70
	80
65	75
66	11
67	37
68	71
69	114
70	72
71	128
72	91
73	16
74	57
	87
75	84
	78
76	66
77	74
78	41
79	58
80	89
81	99
	107
82	127
83	81
84	103
85	105
86	100
87	68
88	13
89	21
	92
90	109
91	97
	29
94	102
95	119
96	111
97	61
98	54
99	104
100	14
	129
101	85
	7
102	93
103	113
105	117
106	63
107	116
108	12
	33
110	64
111	10
	28
114	73
	51
115	126
	56
118	106
	82
119	55
120	65
121	123
124	131
125	127
127	125
	5
128	96
129	31
130	112
131	32

