1	2
2	3
	7
3	4
4	5
5	6
6	105
	33
7	8
8	9
9	10
10	28
	13
11	12
13	14
14	15
15	20
	37
16	17
17	52
	61
18
19
20	21
21	22
23	24
24	25
26	27
28	29
29	30
30	31
31	16
	65
32
33	34
34	35
35	36
36	111
	26
37	38
38	39
39	40
40	41
41	42
42	53
	49
43	44
44	45
45	46
46	47
47	48
49	50
50	51
51	32
	43
52
53	54
54	55
55	79
	85
56	57
58	59
59	60
60	69
	75
61	62
62	63
63	64
65	66
66	67
67	68
68	89
	58
69	70
70	71
71	72
72	73
74
75	76
76	77
78	86
	19
79	80
80	99
	104
81	82
82	83
83	84
84	11
	95
85
86
87	88
89	90
90	91
91	92
92	93
93	94
94	23
	56
95	96
96	97
97	98
99	100
100	101
101	102
102	103
104
105	106
106	107
107	108
108	109
109	110
110	74
	115
111	112
112	113
113	114
114	18
	78
115	116
116	117
117	118
118	87
	81
